date,time (UTC),upward sensible heat flux in air (W m-2) (H),quality flag upward sensible heat flux in air (cat) (qc_H),upward latent heat flux in air (W m-2) (LE),quality flag upward latent heat flux in air (cat) (qc_LE),H2O signal strength infrared gasanalyser  (1) (H2O_sig_strgth_mean),upward mole flux of carbon dioxide in air (1e-6 mol s-1 m-2) (co2_flux),quality flag upward mole flux of carbon dioxide in air (cat) (qc_co2_flux),CO2 signal strength infrared gasanalyser (1) (CO2_sig_strgth_mean),wind speed (m s-1) (wind_speed),wind from direction (degree) (wind_dir),friction velocity (m s-1) (u*),obukhov length (m) (L),monin-obukhov stability parameter (1) ((z-d)/L),bowen ratio (1) (bowen_ratio),northward wind (m2 s-2) (v_var),w wind component (m s-1) (w_unrot),air temperature (degree_C) (T_40m_Avg),relative humidity (%) (RH_40m_Avg),downwelling shortwave flux in air (W m-2) (SPN_TOTAL_Avg),diffuse downwelling shortwave flux in air (W m-2) (SPN_DIFFUSE_Avg),downwelling shortwave flux in air (W m-2) (Rs_downwell_Avg),downwelling longwave flux in air (W m-2) (Rl_downwell_Avg),upwelling shortwave flux in air (W m-2) (Rs_upwell_Avg),upwelling longwave flux in air (W m-2) (Rl_upwell_Avg),surface net downward radiative flux (W m-2)
11.06.2018,03:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.06.2018,04:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.06.2018,04:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.06.2018,05:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.06.2018,05:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.06.2018,06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.06.2018,06:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.06.2018,07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.06.2018,07:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.06.2018,08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.06.2018,08:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.06.2018,09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.06.2018,09:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.06.2018,10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.06.2018,10:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.06.2018,11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.06.2018,11:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.06.2018,12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.06.2018,12:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.06.2018,13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.06.2018,13:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.06.2018,14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.06.2018,14:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.06.2018,15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.06.2018,15:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.06.2018,16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.06.2018,16:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.06.2018,17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.06.2018,17:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.06.2018,18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.06.2018,18:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.06.2018,19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.06.2018,19:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.06.2018,20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.06.2018,20:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.06.2018,21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.06.2018,21:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.06.2018,22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.06.2018,22:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.06.2018,23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.06.2018,23:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.06.2018,00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.06.2018,00:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.06.2018,01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.06.2018,01:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.06.2018,02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.06.2018,02:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.06.2018,03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.06.2018,03:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.06.2018,04:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.06.2018,04:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.06.2018,05:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.06.2018,05:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.06.2018,06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.06.2018,06:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.06.2018,07:00:00,222.466,0,116.997,0,0.937692,-9.72518,0,0.94046,3.55701,313.37,0.830967,-216.972,-0.121444,1.90146,2.11987,-0.338805,14.3133,66.3689,415.649,304.308,414.136,351.474,52.034,396.859,316.718
12.06.2018,07:30:00,211.556,0,90.7291,1,0.986426,-7.63324,1,0.989434,3.67174,325.68,0.777011,-193.458,-0.136205,2.33174,1.84643,-0.372547,14.2967,64.0173,486.744,326.832,491.388,350.282,60.8777,398.085,382.708
12.06.2018,08:00:00,159.113,0,84.5197,0,0.985966,-6.67476,0,0.989123,3.79417,317.966,0.711962,-197.877,-0.133164,1.88255,2.00668,-0.518773,14.537,61.361,488.738,350.729,483.629,344.762,58.0106,400.518,369.863
12.06.2018,08:30:00,234.5,0,98.3476,0,0.985888,-9.76528,0,0.988972,3.99576,329.732,0.815694,-201.904,-0.130507,2.3844,3.46424,-0.40896,14.8573,59.6963,565.557,432.782,563.755,345.732,69.0918,404.154,436.241
12.06.2018,09:00:00,217.217,0,77.3281,0,0.985721,-10.2092,0,0.988812,3.52179,313.33,0.735162,-159.59,-0.165111,2.80904,2.82938,-0.440793,15.06,59.6023,516.138,432.082,521.066,357.004,63.6028,406.152,408.316
12.06.2018,09:30:00,166.169,0,62.8792,0,0.985776,-9.23568,0,0.988815,3.22348,301.273,0.710679,-188.474,-0.139807,2.64268,2.54665,-0.471579,14.9203,61.2587,392.183,376.402,400.061,365.971,50.4308,403.629,311.973
12.06.2018,10:00:00,299.973,0,136.956,0,0.985665,-15.175,0,0.988587,2.81769,309.067,0.713472,-105.636,-0.249441,2.19029,2.29303,-0.334267,15.7043,57.7727,745.404,401.87,764.414,343.153,92.6572,413.33,601.581
12.06.2018,10:30:00,349.723,0,135.99,0,0.985047,-14.5244,0,0.988103,3.45469,314.888,0.721016,-93.5137,-0.281777,2.57168,2.62684,-0.393711,16.2107,56.0187,737.885,397.429,753.824,336.819,91.9978,417.111,581.534
12.06.2018,11:00:00,415.727,0,155.654,0,0.984669,-20.243,0,0.987727,3.05485,304.26,0.914185,-160.358,-0.16432,2.67085,2.8669,-0.284425,16.592,55.9717,843.85,475.382,846.151,350.052,103.531,423.983,668.689
12.06.2018,11:30:00,240.064,0,92.5664,0,0.984728,-7.09463,0,0.987743,3.26426,322.723,0.526838,-53.147,-0.495794,2.59342,1.96108,-0.282089,16.53,55.659,796.237,352.659,807.143,337.282,98.4421,422.842,623.142
12.06.2018,12:00:00,267.575,0,92.0348,0,0.984536,-9.98677,0,0.987566,2.95633,286.233,0.737146,-130.6,-0.201761,2.90732,2.20587,-0.303379,16.8937,54.359,782.084,277.39,807.898,321.155,99.2371,425.823,603.994
12.06.2018,12:30:00,430.288,0,206.532,0,0.984438,-17.0629,0,0.987446,2.54838,280.831,0.857754,-127.947,-0.205944,2.0834,2.1759,-0.210256,17.49,53.035,801.979,261.346,830.02,324.927,107.478,429.242,618.226
12.06.2018,13:00:00,289.487,0,74.1486,1,0.984228,-9.31831,0,0.987318,2.58359,279.273,0.784727,-145.614,-0.180957,3.90415,4.28954,-0.247406,18.0763,49.857,716.354,207.096,734.441,323.148,95.3599,430.862,531.367
12.06.2018,13:30:00,215.001,0,112.346,0,0.984772,-7.52853,0,0.987786,2.7933,315.308,0.653447,-113.2,-0.232774,1.91374,1.88502,-0.242235,18.4047,49.6857,615.444,250.908,628.748,329.252,82.8749,428.291,446.834
12.06.2018,14:00:00,194.294,0,82.3784,0,0.984818,-5.52006,0,0.987887,3.37611,298.803,0.711314,-161.567,-0.163091,2.35855,2.50948,-0.488408,18.6947,48.489,733.247,259.645,736.413,329.84,95.7693,431.058,539.427
12.06.2018,14:30:00,237.426,0,95.0405,0,0.984643,-6.69405,0,0.987815,3.46349,281.775,0.604255,-81.0464,-0.325122,2.49815,1.9323,-0.499286,18.8553,47.5563,644.843,253.049,653.532,331.251,86.4466,430.465,467.871
12.06.2018,15:00:00,260.532,1,105.199,0,0.984849,-7.18048,1,0.987824,2.37047,278.267,0.670089,-100.719,-0.261619,2.47656,2.05489,-0.0711408,19.2703,47.7247,549.758,224.634,587.332,337.713,79.1894,430.988,414.868
12.06.2018,15:30:00,228.538,0,79.7717,1,0.984334,-5.80864,0,0.98739,3.2279,310.168,0.568165,-69.9796,-0.376538,2.8649,2.38534,-0.389882,19.578,46.3147,582.983,167.479,595.463,334.072,81.7101,432.675,415.149
12.06.2018,16:00:00,222.767,0,111.218,0,0.984559,-3.97894,0,0.987557,2.70801,323.432,0.772565,-180.472,-0.146006,2.00297,2.3648,-0.338359,19.7057,46.0633,489.742,172.016,500.469,341.973,71.0027,431.343,340.096
12.06.2018,16:30:00,57.5617,0,45.7762,0,0.98392,6.91892,0,0.98721,3.42993,345.397,0.549074,-250.722,-0.105096,1.25746,1.1087,-0.373837,19.1377,48.22,180.959,134.518,178.692,341.512,22.6899,421.335,76.1783
12.06.2018,17:00:00,58.9508,0,44.4061,0,0.984207,1.55184,1,0.987357,2.90792,329.906,0.516535,-203.824,-0.129278,1.32754,1.05316,-0.279769,19.208,48.58,199.276,113.605,200.015,337.96,29.7101,419.173,89.0917
12.06.2018,17:30:00,29.3152,0,48.9563,0,0.983915,1.18979,2,0.987123,2.88122,310.338,0.656808,-842.69,-0.0312689,0.598804,1.10516,-0.285816,18.917,49.1773,123.643,110.947,118.088,359.844,16.0449,416.509,45.3787
12.06.2018,18:00:00,49.8313,1,32.7962,0,0.983751,1.95967,1,0.986954,3.49128,318.989,0.682145,-555.377,-0.0474453,1.51942,1.15405,-0.379711,18.8433,49.7247,142.666,99.4955,135.292,363.321,21.2642,415.778,61.5713
12.06.2018,18:30:00,18.8206,1,41.2961,0,0.983487,2.45589,2,0.986796,3.34862,323.171,0.670649,-1397.41,-0.0188563,0.455747,1.07735,-0.364688,18.2573,51.2523,63.7988,58.1441,56.1431,329.721,2.44823,409.735,-26.3187
12.06.2018,19:00:00,-13.6397,0,27.1208,0,0.983424,4.1788,0,0.986669,2.77188,322.705,0.593565,1336.84,0.019710600000000002,-0.502923,0.912181,-0.234113,17.6607,52.5853,32.0245,28.3428,22.1092,326.544,0,404.795,-56.1416
12.06.2018,19:30:00,-15.2988,0,10.7456,1,0.98324,5.26867,0,0.986519,3.33738,325.444,0.50829,748.465,0.0352054,-1.42373,0.976898,-0.391866,17.26,53.954,7.99062,5.18407,0,317.069,0,401.515,-84.4453
12.06.2018,20:00:00,-23.5491,0,18.4268,0,0.983087,8.79082,0,0.986362,2.75545,329.41,0.499581,461.774,0.0570625,-1.27798,0.662062,-0.233967,16.9087,55.7477,0,0,0,313.619,0,398.73,-85.1109
12.06.2018,20:30:00,-20.8839,1,17.2927,1,0.982963,4.6526,1,0.986218,2.70895,335.241,0.436503,347.364,0.075857,-1.20767,0.486757,-0.247616,16.646,56.0417,0,0,0,318.886,0,396.938,-78.0526
12.06.2018,21:00:00,-14.0019,0,12.4433,0,0.982885,5.73329,0,0.986128,2.43514,331.847,0.390792,371.85,0.0708619,-1.12525,0.381302,-0.24487,16.3717,56.6167,0,0,0,335.471,0,396.192,-60.7209
12.06.2018,21:30:00,-10.2595,0,15.8187,0,0.982828,-5.53924,2,0.986027,2.34848,336.202,0.394086,520.459,0.0506284,-0.648571,0.333454,-0.22232,16.26,56.921,0,0,0,362.205,0,397.251,-35.0461
12.06.2018,22:00:00,-2.84703,2,7.56908,1,0.982661,4.51155,1,0.985894,2.31493,316.193,0.32094,1012.98,0.0260125,-0.37614,0.264359,-0.258135,16.1207,57.537,0,0,0,363.592,0,396.985,-33.3928
12.06.2018,22:30:00,-3.31166,0,11.7895,1,0.982574,4.56942,1,0.985799,2.44304,318.473,0.333461,976.803,0.0269757,-0.280899,0.33766,-0.294871,15.891,57.4993,0,0,0,363.507,0,395.984,-32.4767
12.06.2018,23:00:00,-4.88268,2,14.6464,0,0.982508,5.80895,0,0.985723,2.3473,317.323,0.402706,1166.91,0.0225809,-0.333371,0.305529,-0.28375,15.8117,57.2183,0,0,0,367.895,0,395.776,-27.8811
12.06.2018,23:30:00,-3.24765,1,7.42313,0,0.982471,3.97213,0,0.98568,2.18755,326.279,0.305728,767.709,0.0343229,-0.437504,0.31242,-0.273045,15.775,57.3643,0,0,0,368.608,0,395.659,-27.0516
13.06.2018,00:00:00,-1.42288,1,4.1834,0,0.982354,0.208539,2,0.985585,2.0393,326.815,0.269685,1202.53,0.0219121,-0.340126,0.228833,-0.235552,15.77,58.129,0,0,0,364.03,0,395.22,-31.1908
13.06.2018,00:30:00,4.91576,1,-1.18764,2,0.982094,4.65184,1,0.985353,2.06739,306.134,0.35584,-799.57,-0.0329552,-4.13909,0.329572,-0.248617,15.3617,61.7397,0,0,0,362.362,0,393.383,-31.0209
13.06.2018,01:00:00,7.55477,2,6.06117,1,0.981851,3.80742,1,0.985099,1.85424,302.306,0.419367,-851.645,-0.0309401,1.24642,0.440209,-0.18504,14.927,65.0983,0,0,0,361.069,0,391.319,-30.2499
13.06.2018,01:30:00,5.9148,1,5.82494,2,0.981572,5.62887,0,0.984817,2.11694,302.551,0.487825,-1712.1,-0.0153904,1.01543,0.619063,-0.179754,14.5547,67.3647,0,0,0,356.742,0,389.398,-32.6561
13.06.2018,02:00:00,5.2506,1,2.57717,2,0.981228,6.10923,0,0.984465,2.23427,301.238,0.424239,-1268.47,-0.0207731,2.03735,0.670309,-0.24632,14.252,69.7977,0,0,0,357.184,0,387.964,-30.7802
13.06.2018,02:30:00,1.0526,1,1.82053,2,0.980885,4.49076,0,0.984112,2.20873,310.312,0.344408,-3385.5,-0.00778319,0.578184,0.356068,-0.351504,14.07,71.7877,0,0,0,356.7,0,387.006,-30.3068
13.06.2018,03:00:00,1.57644,1,4.93307,1,0.980578,11.2973,0,0.98379,2.74732,318.902,0.474303,-5904.37,-0.0044628,0.319565,0.692505,-0.314026,14.03,72.7147,0,0,0,354.277,0,386.742,-32.4648
13.06.2018,03:30:00,5.59014,1,4.09429,2,0.980456,3.92475,0,0.983647,2.5162,318.679,0.449537,-1417.87,-0.0185842,1.36535,0.57486,-0.318186,13.9997,73.5347,8.09702,4.70891,0,361.352,0,386.916,-25.5643
13.06.2018,04:00:00,11.1381,0,4.72194,1,0.98039,3.7126,1,0.983567,1.92371,306.37,0.417523,-570.248,-0.046208,2.3588,0.488758,-0.242304,13.9173,74.658,16.8209,15.9522,8.09921,364.525,0,386.875,-14.2511
13.06.2018,04:30:00,13.5238,0,9.36077,0,0.980202,5.4102,0,0.983373,2.10747,306.901,0.349135,-274.616,-0.0959521,1.44473,0.412032,-0.320373,13.7677,75.9197,28.2154,27.4961,23.0069,363.689,0,386.481,0.214417
13.06.2018,05:00:00,24.2104,0,19.3179,0,0.980257,6.04098,0,0.983399,1.88265,298.446,0.392786,-218.435,-0.120631,1.25326,0.587477,-0.254671,13.8013,75.974,61.3698,60.8123,58.6418,362.739,2.92623,387.407,31.047
13.06.2018,05:30:00,47.959,1,40.345,1,0.98024,5.60652,1,0.983403,1.65297,290.078,0.623756,-441.676,-0.0596591,1.18872,0.667214,-0.00347012,13.8957,75.8647,64.8503,64.0458,61.7737,365.389,2.61303,388.321,36.2285
13.06.2018,06:00:00,32.3403,0,43.4897,0,0.980081,9.02051,0,0.983252,1.96433,286.059,0.696038,-910.193,-0.0289499,0.743633,0.788154,-0.0499233,13.677,76.022,48.5647,47.912,46.1616,364.148,0,386.911,23.3988
13.06.2018,06:30:00,19.9884,0,15.5355,0,0.980092,2.05862,2,0.98325,2.04197,284.536,0.462766,-432.857,-0.0608746,1.28663,0.814371,-0.19311,13.7073,75.851,72.9133,72.2272,73.5341,363.056,3.81655,387.614,45.1588
13.06.2018,07:00:00,63.324,0,40.1468,0,0.980141,1.04791,0,0.983285,2.69114,285.928,0.690457,-453.806,-0.0580644,1.57731,1.17408,-0.258987,13.7937,74.7153,136.033,134.639,140.039,363.455,17.5113,389.352,96.6301
13.06.2018,07:30:00,62.8181,1,48.9181,0,0.980365,-0.0481981,1,0.983537,2.58695,295.435,0.534096,-211.704,-0.124466,1.28415,0.868451,-0.380369,14.2093,71.9953,259.159,213.883,266.723,341.656,31.3678,392.695,184.317
13.06.2018,08:00:00,147.724,0,78.8354,0,0.980554,-8.35829,0,0.983818,2.6502,296.448,0.78192,-282.436,-0.0932956,1.87383,2.03667,-0.251457,15.0007,65.1453,381.716,243.704,388.908,340.61,46.9235,399.023,283.572
13.06.2018,08:30:00,127.612,0,71.1837,0,0.980741,-6.42356,0,0.983929,3.16464,290.422,0.662744,-199.081,-0.132358,1.79272,2.03007,-0.419041,15.1837,63.3987,481.946,274.879,496.125,347.389,60.3973,402.802,380.316
13.06.2018,09:00:00,144.385,0,79.5602,0,0.98067,-8.84959,0,0.983924,2.91031,292.615,0.860546,-385.257,-0.0683959,1.81478,1.39962,-0.234471,15.2637,64.1073,281.867,274.798,283.056,366.747,35.2864,401.904,212.613
13.06.2018,09:30:00,116.599,0,77.2873,0,0.98072,-7.9187,1,0.98397,3.15814,293.069,0.755622,-322.988,-0.0815819,1.50865,1.44341,-0.338594,15.428,63.7093,277.793,262.064,281.452,369.48,34.8801,402.451,213.6
13.06.2018,10:00:00,125.436,0,46.5274,1,0.980643,-7.80009,0,0.98384,2.87266,295.908,0.734466,-275.745,-0.0955593,2.69596,2.49731,-0.252122,15.1277,65.5053,296.133,290.012,306.941,369.953,38.5204,401.202,237.172
13.06.2018,10:30:00,151.45,0,89.0077,1,0.980854,-12.0683,0,0.984015,2.75146,283.51,0.828321,-327.577,-0.0804391,1.70154,1.77051,-0.112861,15.3343,62.1843,325.905,323.979,336.95,369.938,42.3924,403.105,261.391
13.06.2018,11:00:00,154.77,0,70.5691,0,0.980523,-7.51123,0,0.983799,3.11495,296.732,0.820484,-311.584,-0.0845679,2.19317,2.30178,-0.315361,15.4843,62.484,328.289,271.734,333.142,369.83,39.8787,404.814,258.281
13.06.2018,11:30:00,103.574,0,59.8903,0,0.980447,-2.16918,0,0.983696,2.8929,304.723,0.729676,-327.55,-0.0804457,1.72939,1.47775,-0.208596,14.8557,66.9913,134.102,133.429,140.803,370.681,16.5996,397.235,97.6501
13.06.2018,12:00:00,113.442,0,65.9278,0,0.980646,-5.82905,0,0.983792,2.58597,297.237,0.729595,-298.97,-0.088136,1.7207,1.44933,-0.286742,14.8987,66.483,234.394,232.164,249.875,370.572,31.1571,398.899,190.391
13.06.2018,12:30:00,94.4893,0,46.3555,1,0.980487,-7.23844,0,0.983724,2.54161,288.697,0.752157,-393.291,-0.0669988,2.03836,1.65169,-0.156405,15.2033,66.238,186.586,180.642,194.754,373.271,23.5215,399.852,144.652
13.06.2018,13:00:00,65.4459,0,51.1458,1,0.980206,-4.18648,1,0.98346,3.23487,286.57,0.744198,-550.025,-0.0479069,1.27959,1.80044,-0.285921,14.961,67.955,163.388,161.444,170.641,372.072,20.5635,397.651,124.499
13.06.2018,13:30:00,84.9725,0,43.5313,0,0.980252,-4.83471,0,0.983452,3.66776,280.762,0.730995,-401.483,-0.0656317,1.95199,1.31654,-0.488766,14.9497,67.9373,237.513,235.268,248.102,371.305,30.6235,398.979,189.805
13.06.2018,14:00:00,79.2016,0,59.1314,0,0.98018,-3.45573,0,0.983409,3.13436,288.739,0.797569,-559.47,-0.0470982,1.33942,1.61549,-0.330591,15.048,67.619,190.037,185.587,198.16,372.957,24.1773,398.752,148.188
13.06.2018,14:30:00,66.6951,0,38.2601,0,0.980126,-2.45049,0,0.983355,2.87651,296.739,0.645118,-351.646,-0.0749333,1.7432,1.48072,-0.317766,15.0223,68.7937,177.716,175.89,185.097,372.333,22.5337,398.349,136.547
13.06.2018,15:00:00,31.9514,0,33.5904,0,0.979895,1.38072,2,0.983191,2.64553,289.424,0.558657,-476.717,-0.0552739,0.951208,0.878844,-0.304194,15.0043,68.882,67.0421,66.3571,65.9139,374.183,3.10101,395.641,41.3557
13.06.2018,15:30:00,23.5085,0,27.3027,0,0.979944,2.11202,0,0.98319,2.76583,298.104,0.496523,-454.946,-0.057919,0.861029,0.973201,-0.387311,15.045,68.8857,71.9176,70.2212,72.9094,374.233,1.83329,395.61,49.6995
13.06.2018,16:00:00,25.2561,0,23.8014,0,0.980056,1.27663,0,0.983292,1.9649,291.375,0.469309,-357.622,-0.0736811,1.06112,0.952916,-0.122093,15.2583,68.2967,97.642,96.4498,100.273,373.368,10.8076,396.968,65.8657
13.06.2018,16:30:00,27.3355,0,34.0923,0,0.979964,2.4605,0,0.983231,2.52968,316.259,0.505784,-413.602,-0.0637085,0.801808,1.05808,-0.340615,15.4337,66.876,96.4755,95.87,96.8443,372.69,11.9315,397.515,60.0878
13.06.2018,17:00:00,22.15,0,25.5882,0,0.979925,2.06684,2,0.9832,2.21874,305.234,0.486056,-453.076,-0.0581581,0.865634,0.731666,-0.3032,15.518,66.9523,76.3943,75.6135,74.5655,372.396,3.22079,397.461,46.2798
